step,accuracy,loss
1,0.12211385369300842,358.6730041503906
2,0.16630175709724426,355.7271423339844
3,0.2695063650608063,342.129638671875
4,0.30254778265953064,324.0697326660156
5,0.3584792912006378,266.7249755859375
6,0.3958996832370758,258.53363037109375
7,0.5357285141944885,199.70034790039062
8,0.5566281676292419,202.35049438476562
9,0.5710589289665222,189.24107360839844
10,0.6023089289665222,180.39707946777344
11,0.6099721193313599,171.83168029785156
12,0.6230095624923706,166.65945434570312
13,0.6490843892097473,155.5582733154297
14,0.655752420425415,152.8700408935547
15,0.6598328351974487,152.44895935058594
16,0.6665008068084717,149.2826690673828
17,0.6737659573554993,144.7619171142578
18,0.6800358295440674,140.98707580566406
19,0.6871019005775452,138.7435302734375
20,0.6907842755317688,137.73890686035156
21,0.6880971193313599,136.86544799804688
22,0.6930732727050781,135.39385986328125
23,0.6949641704559326,134.16952514648438
24,0.6976512670516968,132.97422790527344
25,0.7025278806686401,131.42332458496094
26,0.7039211988449097,131.0404510498047
27,0.7087977528572083,127.82736206054688
28,0.7113853693008423,126.708251953125
29,0.7074044942855835,130.26708984375
30,0.7133758068084717,126.72933197021484
31,0.7178543210029602,124.5224609375
32,0.7149681448936462,125.06702423095703
33,0.7271099090576172,120.95784759521484
34,0.725119411945343,120.95250701904297
35,0.721636176109314,122.9356460571289
36,0.7342754602432251,118.1465835571289
37,0.7306926846504211,122.08472442626953
38,0.7396497130393982,117.328857421875
39,0.7262141704559326,120.95419311523438
40,0.7346735596656799,117.23858642578125
41,0.7483081221580505,113.4140396118164
42,0.7409434914588928,114.24015045166016
43,0.7424362897872925,115.06905364990234
44,0.7440286874771118,114.66283416748047
45,0.7480095624923706,112.97584533691406
46,0.7484076619148254,111.93529510498047
47,0.7502985596656799,111.11125183105469
48,0.7449243664741516,113.74656677246094
49,0.7519904375076294,110.1519546508789
