step,accuracy,loss
1,0.21068869531154633,346.4732971191406
2,0.3644506335258484,313.4860534667969
3,0.39102309942245483,287.0881042480469
4,0.5165206789970398,260.8187561035156
5,0.553045392036438,237.0642547607422
6,0.6224124431610107,219.09120178222656
7,0.6602308750152588,198.3885498046875
8,0.7078025341033936,184.0390625
9,0.7459195852279663,167.13092041015625
10,0.7600517868995667,155.59942626953125
11,0.7892118096351624,139.81686401367188
12,0.8009554147720337,129.5515594482422
13,0.8204618096351624,118.0185317993164
14,0.8284235596656799,110.15706634521484
15,0.8390724658966064,100.40992736816406
16,0.8471337556838989,95.53067016601562
17,0.852806568145752,88.85324096679688
18,0.8589769005775452,84.41085815429688
19,0.8613654375076294,80.74129486083984
20,0.8694267868995667,77.13878631591797
21,0.8702229261398315,74.35047912597656
22,0.8731091022491455,71.87191772460938
23,0.8769904375076294,69.27522277832031
24,0.8800756335258484,67.15853881835938
25,0.8835589289665222,65.2507553100586
26,0.8861464858055115,63.516380310058594
27,0.8858479261398315,62.18573760986328
28,0.8885350227355957,60.23309326171875
29,0.8910230994224548,58.85212326049805
30,0.8923168778419495,57.34949493408203
31,0.8961982727050781,55.790199279785156
32,0.8975915908813477,54.87726974487305
33,0.8990843892097473,53.7649040222168
34,0.9020701050758362,52.55893325805664
35,0.9012739062309265,51.833988189697266
36,0.9030653238296509,51.05156707763672
37,0.9032643437385559,50.24549865722656
38,0.9059514403343201,49.283538818359375
39,0.9064490795135498,48.41850280761719
40,0.9070461988449097,47.75588607788086
41,0.9084395170211792,47.106910705566406
42,0.909335196018219,46.4682731628418
43,0.9108280539512634,45.49873733520508
44,0.9113256335258484,44.76649475097656
45,0.9127189517021179,44.158485412597656
46,0.912619411945343,43.534393310546875
47,0.9139132499694824,43.04556655883789
48,0.9154060482978821,42.4638671875
49,0.9165008068084717,42.0959358215332
