step,accuracy,loss
1,0.21168391406536102,347.1812438964844
2,0.2997611463069916,331.4647216796875
3,0.3739052712917328,316.1140441894531
4,0.42326831817626953,301.31304931640625
5,0.4732285141944885,287.40301513671875
6,0.5150278806686401,274.2517395019531
7,0.5603105425834656,261.5498046875
8,0.5979299545288086,249.7107391357422
9,0.6307722926139832,238.26016235351562
10,0.6521695852279663,227.6560821533203
11,0.6735668778419495,217.41748046875
12,0.6918789744377136,207.9451904296875
13,0.7034235596656799,199.1028594970703
14,0.7168591022491455,190.6573486328125
15,0.7316879034042358,182.5569610595703
16,0.7382563948631287,174.95433044433594
17,0.7491043210029602,167.51365661621094
18,0.7582603693008423,160.49974060058594
19,0.7711982727050781,153.50474548339844
20,0.777965784072876,147.20823669433594
21,0.7895103693008423,140.38783264160156
22,0.7946855425834656,134.50079345703125
23,0.7993630766868591,128.4405517578125
24,0.8019506335258484,122.75007629394531
25,0.8062301278114319,117.73622131347656
26,0.8133957386016846,112.767333984375
27,0.8169785141944885,108.58019256591797
28,0.821556568145752,104.26013946533203
29,0.8272293210029602,100.30021667480469
30,0.8302149772644043,96.78375244140625
31,0.8351910710334778,93.54497528076172
32,0.8381767868995667,90.31851196289062
33,0.8429538607597351,87.44139099121094
34,0.8450437784194946,84.90836334228516
35,0.8503184914588928,82.22627258300781
36,0.8541998267173767,79.85718536376953
37,0.8568869829177856,77.53089141845703
38,0.8589769005775452,75.39025115966797
39,0.8608678579330444,73.55740356445312
40,0.8629578351974487,71.7707290649414
41,0.8644506335258484,70.31021881103516
42,0.8678343892097473,68.65745544433594
43,0.868829607963562,67.04550170898438
44,0.8718153238296509,65.53056335449219
45,0.8721138834953308,64.30032348632812
46,0.8732085824012756,62.997642517089844
47,0.8754976391792297,61.64212417602539
48,0.8760947585105896,60.54999923706055
49,0.8764928579330444,59.567962646484375
