step,accuracy,loss
1,0.30374205112457275,332.4938659667969
2,0.37778663635253906,293.4328918457031
3,0.4686504900455475,269.55364990234375
4,0.5322452187538147,237.747314453125
5,0.6512739062309265,216.30091857910156
6,0.6799362897872925,189.7963409423828
7,0.7285031676292419,173.13966369628906
8,0.7443272471427917,157.61619567871094
9,0.771596372127533,143.1930389404297
10,0.7873208522796631,128.90655517578125
11,0.8042396903038025,118.68504333496094
12,0.8140923976898193,108.41653442382812
13,0.8268312215805054,100.49834442138672
14,0.8413614630699158,92.52409362792969
15,0.8473328351974487,86.44344329833984
16,0.8547970056533813,81.69245147705078
17,0.8551951050758362,78.23468780517578
18,0.8668391704559326,73.52653503417969
19,0.8687301278114319,71.03447723388672
20,0.871417224407196,68.41352844238281
21,0.8744028806686401,66.55433654785156
22,0.8795780539512634,64.06141662597656
23,0.8808718323707581,62.42734909057617
24,0.8830612897872925,60.99141311645508
25,0.8862460255622864,59.309852600097656
26,0.8886345624923706,57.8547248840332
27,0.8905255198478699,56.905494689941406
28,0.8912221193313599,55.336483001708984
29,0.896297812461853,53.95092010498047
30,0.8970939517021179,52.775367736816406
31,0.8968949317932129,52.249717712402344
32,0.8984872698783875,51.18760681152344
33,0.8994824886322021,50.36156463623047
34,0.9027667045593262,49.379024505615234
35,0.9041600227355957,48.46143341064453
36,0.9047572016716003,47.49961853027344
37,0.9059514403343201,46.96076965332031
38,0.9071457386016846,45.84965896606445
39,0.9072452187538147,45.36935806274414
40,0.9069466590881348,44.95100784301758
41,0.9099323153495789,43.94602584838867
42,0.9104299545288086,43.27399826049805
43,0.9115247130393982,42.83757019042969
44,0.9111266136169434,42.23586654663086
45,0.9132165908813477,41.566162109375
46,0.9142118096351624,41.01054763793945
47,0.915207028388977,40.636444091796875
48,0.9159036874771118,40.21061706542969
49,0.9171974658966064,39.53959274291992
