step,accuracy,loss
1,0.21188296377658844,338.9678649902344
2,0.3439490497112274,308.4987487792969
3,0.4219745397567749,282.6355895996094
4,0.5054737329483032,257.6553649902344
5,0.5755374431610107,237.84278869628906
6,0.6207205653190613,217.11175537109375
7,0.6686903238296509,200.36167907714844
8,0.7036226391792297,184.93605041503906
9,0.7290008068084717,172.18370056152344
10,0.7504976391792297,157.5955810546875
11,0.7738853693008423,146.2281951904297
12,0.7887141704559326,132.00694274902344
13,0.8057324886322021,123.1778793334961
14,0.8156847357749939,112.36304473876953
15,0.8242436647415161,106.2575912475586
16,0.8316082954406738,98.29512023925781
17,0.8382762670516968,94.29606628417969
18,0.8445461988449097,88.48768615722656
19,0.8460389971733093,85.68213653564453
20,0.853204607963562,81.6250991821289
21,0.8563893437385559,78.02873992919922
22,0.8572850227355957,75.99181365966797
23,0.8630573153495789,73.16603088378906
24,0.8692277073860168,70.46903991699219
25,0.868829607963562,68.94725036621094
26,0.8742038607597351,66.38128662109375
27,0.8765923976898193,64.73641204833984
28,0.8786823153495789,63.61167526245117
29,0.8802747130393982,62.0799674987793
30,0.8825637102127075,60.74517822265625
31,0.8846536874771118,59.70390319824219
32,0.8859474658966064,58.265506744384766
33,0.8867436647415161,57.3568115234375
34,0.8900278806686401,56.0554084777832
35,0.8902269005775452,55.36574935913086
36,0.8931130766868591,54.13029479980469
37,0.8930135369300842,53.53864669799805
38,0.8952030539512634,52.39503860473633
39,0.8968949317932129,51.2293586730957
40,0.8976910710334778,50.65602493286133
41,0.899880588054657,49.759376525878906
42,0.9016720056533813,49.053611755371094
43,0.9014729261398315,48.450653076171875
44,0.9016720056533813,47.781227111816406
45,0.9036624431610107,47.001529693603516
46,0.9053543210029602,46.46417999267578
47,0.9081409573554993,45.388919830322266
48,0.9087380766868591,44.92817306518555
49,0.9096337556838989,44.38798904418945
